"","V1","V2"
"111",-17.0939675923065,-2.66902446996787
"112",88.3539353640943,-28.1428074298943
"113",73.6676709242197,-23.7342876846483
"114",-59.052255358179,34.388463025095
"115",51.7660567887209,145.505358278485
"116",-51.1744496271551,2.90379701450926
"117",-38.5485797553312,37.9207268789831
"118",-54.3514788014222,5.22587721476702
"119",105.922224363476,-81.1714544512297
"120",31.5186545519418,87.8594714365439
"121",23.0470383063069,78.8425645404332
"122",17.4752041595856,101.368652226101
"123",29.789842228575,128.080217293602
"124",5.25273138591569,128.526147487309
"125",-67.9833329553797,-110.256004969696
"126",-87.387242519078,-46.5407429350153
"127",-34.0606972674308,-6.79115700803723
"128",64.2976043318181,-29.3285142973107
"129",-140.68656995802,-16.6021798710576
"130",100.142723514939,-95.656161250844
"131",79.3489770485024,121.458842503621
"132",122.329436135232,-65.1154715488615
"133",-148.887778972247,-6.57024223216423
"134",60.0105632460061,63.7266650196158
"135",19.5217743011095,-53.3847604148286
"136",-77.8687879198077,-40.8654811361647
"137",-132.518669384634,-17.8491347438846
"138",-6.89088463165312,9.46220446893442
"139",-49.0036720282175,10.1340189815777
"140",93.5014006786857,-27.7429099131468
"141",39.9442645117239,-77.0257990777811
"142",42.6063218665458,125.4966711656
"143",32.9692927902492,114.701517599812
"144",-4.07316169166085,-25.3184845496814
"145",-22.7610826866281,-1.74937091744319
"146",-85.976317690156,-37.3618154366551
"147",84.1305707340368,-136.656717700694
"148",27.4865705099872,91.6183570044717
"149",40.1547678455772,142.073720076381
"150",44.1999504371583,75.3610937987452
"151",85.9791165366583,-67.6523582732491
"152",38.728895646628,124.191295620187
"153",-7.1964074109794,-29.2642901089372
"154",31.9049028609832,98.4964876184552
"155",95.1625369770976,-48.7182301068529
"156",132.383106425926,-67.2362889372776
"157",-4.39140009166481,14.9072793241846
"158",-63.1249574670703,-107.513963544461
"159",69.1516584202562,112.40852550123
"160",-52.5451869906435,72.0184365214702
"161",98.9160067731845,-83.4505942984412
"162",-45.4860836636681,30.1814340558238
"163",-150.494962361134,46.1358782361639
"164",-2.29471770856895,-43.5743524720577
"165",2.04582849294024,121.965631106718
"166",44.8182990102226,101.77250711317
"167",91.0747338373488,-79.8447908013715
"168",-55.8272947901971,-22.5335796919602
"169",-64.3699469055484,-112.102154965172
"170",-52.9767956384742,58.7894405846753
"171",-141.313876831858,21.7093005036347
"172",39.3545248023773,81.8426793347716
"173",-153.897537199905,-4.43646939499508
"174",39.4477727358578,93.3317439984828
"175",55.6133056549034,121.58973309921
"176",35.9807197823078,-79.4776992356186
"177",-53.7488445296685,48.6792669265146
"178",-53.4653743758342,-7.6953258161854
"179",29.2435952585702,149.687195428803
"180",-136.022343821058,-11.95033784273
"181",-2.47053441471229,98.7956006200499
"182",71.2975312404979,121.543647762175
"183",6.82046932974615,118.172309083877
"184",-64.8961983811845,-13.5324839755259
"185",27.2350108653525,124.508642252627
"186",41.4344454519666,118.804375179212
"187",133.762304161239,-74.8749570734363
"188",44.9660294662986,141.37472884439
"189",90.9616169252995,-121.96841259141
"190",38.4326809606072,-72.5842635966009
"191",68.0898106548672,-63.4047084696243
"192",29.8430081759893,80.1751286128601
"193",0.835292836889296,67.0286103479239
"194",98.5349305024996,-59.6415832846585
"195",9.98104628785337,114.711347564031
"196",93.0563798484273,-41.0846616239644
"197",-113.54069751877,-32.0149011017443
"198",56.1129587856114,62.2791674241472
"199",-68.1222120014801,-33.3184149240116
"200",60.7558758526243,-61.7019366342498
"201",-109.979279594656,-44.6750918939236
"202",93.0496449422669,-98.9508772411034
"203",-5.02986407385535,-37.0587609594132
"204",-82.3185979842571,-25.449102546049
"205",11.9528779641016,7.07178031486476
"206",-140.897079042297,53.9209676065967
"207",-134.364670385671,-0.48048983907317
"208",-133.978467773482,8.08498336050086
"209",112.208950110483,-79.7841210243528
"210",35.8887230771224,76.5456415977549
"211",-16.8864365282808,31.3415609346461
"212",73.6128173778314,-60.0695924899449
"213",4.0474804659856,75.3324343417965
"214",-113.419193737752,-41.7130850377374
"215",-9.84707010124258,99.0584195270074
"216",29.3681818487481,61.1234369515038
"217",-129.805413563922,10.0457435430022
"218",33.3666519251859,140.604643887261
"219",18.6124548470344,111.702365919524
"220",-155.859757557517,42.9626357849854
"221",-17.7559626627021,105.708096352191
"222",-76.5897304667534,77.3420798076661
"223",125.360567847628,-70.9885732449028
"224",118.264122759115,-71.5573502272295
"225",-23.7667578738264,105.270731018173
"226",0.276656640301414,15.6233355305928
"227",12.8785863972168,93.1143178312072
"228",-141.528188507618,-3.63682014283933
"229",-75.4212887108501,-46.5807583348434
"230",31.2924655730666,54.5983763092526
"231",21.9741097755878,154.075830152504
"232",42.6144768037581,-53.0749774569976
"233",-10.192352435054,62.3470622383226
"234",-139.310045545801,44.2965585532049
"235",8.85719919795223,16.5720162047399
"236",106.749983931508,-110.873582234777
"237",-151.515901267986,-12.6787763779953
"238",-48.1770897671113,72.1416306720145
"239",-152.696716516058,24.8746517634204
